905716	2157.481934
905791	2157.630859
905866	2157.704102
905941	2157.591064
906016	2157.250488
906091	2156.780273
906166	2156.291748
906241	2155.748291
906316	2155.093506
906391	2154.527832
906466	2154.401123
906541	2154.745605
906616	2155.206787
906691	2155.546143
906816	2156.989502
906891	2155.746094
906966	2154.817383
907041	2154.248779
907116	2153.813965
907191	2153.35083
907266	2152.979248
907341	2152.939453
907416	2153.283936
907491	2153.828125
907566	2154.383057
907641	2154.811523
907716	2154.867188
907791	2154.327148
907866	2153.344727
907941	2152.375488
908016	2151.701416
908091	2151.252686
908166	2150.869385
908241	2150.449707
908316	2149.852295
908391	2148.953857
908466	2147.875
908541	2146.999023
908616	2146.685303
908691	2146.981201
908766	2147.572754
908841	2147.975342
908916	2147.791992
908991	2146.879395
909066	2145.444336
909141	2144.008789
909216	2143.015625
909291	2142.329102
909366	2141.352051
909441	2139.814941
909516	2138.231201
909591	2137.319824
909666	2137.087158
909741	2136.774658
909816	2135.711426
909891	2133.955078
909966	2132.09375
910041	2130.721436
910116	2130.133789
910191	2130.260742
910266	2130.708496
910341	2130.930176
910416	2130.527588
910491	2129.473633
910566	2128.044189
910641	2126.59082
910716	2125.395752
910791	2124.623291
910866	2124.237061
910941	2123.927246
911016	2123.217773
911091	2121.758301
911166	2119.592529
911241	2117.120361
911316	2114.731201
911391	2112.509521
911466	2110.323242
911541	2108.090088
912116	2086.217773
912191	2084.336182
912266	2082.509277
912341	2080.82373
912416	2079.230957
912491	2077.540771
912566	2075.65332
912641	2073.630859
912716	2071.556152
912791	2069.422852
912866	2067.155029
912941	2064.735352
913016	2062.335938
913091	2060.280029
913166	2058.869873
913241	2058.206787
913316	2058.066406
913391	2057.963135
913466	2057.510498
913541	2056.781006
913616	2056.141846
913691	2055.712402
913766	2055.2146
913841	2054.412354
913916	2053.442139
913991	2052.605713
914066	2051.911377
914116	2051.30127
914141	2050.876709
914166	2050.345703
914191	2049.703369
914216	2048.95874
914266	2047.251221
914291	2046.34082
914316	2045.423706
914341	2044.515137
914366	2043.625122
914391	2042.759521
914416	2041.921753
914441	2041.113159
914466	2040.332397
914491	2039.574585
914516	2038.830811
914541	2038.088623
914566	2037.333862
914591	2036.552612
914616	2035.73291
914641	2034.867432
914666	2033.954956
914691	2033.001465
914716	2032.018799
914741	2031.021484
914766	2030.022095
914791	2029.0271
914816	2028.035034
914841	2027.037598
914866	2026.023438
914891	2024.982178
914916	2023.907471
914941	2022.798096
914966	2021.65686
914991	2020.489014
915016	2019.302002
915041	2018.105469
915066	2016.911987
915091	2015.736206
915116	2014.591431
915141	2013.486206
915166	2012.421143
915191	2011.388306
915216	2010.374268
915241	2009.364136
915266	2008.345947
915291	2007.313965
915316	2006.269043
915341	2005.217773
915366	2004.1698
915391	2003.135254
915416	2002.122192
915441	2001.134888
915466	2000.172607
915491	1999.231445
915516	1998.305054
915541	1997.388062
915566	1996.477539
915616	1994.682007
915641	1993.806152
915666	1992.952881
915691	1992.12854
915716	1991.338501
915741	1990.585205
915766	1989.867432
915791	1989.179688
915816	1988.513794
915841	1987.859985
915866	1987.209961
915891	1986.558472
915916	1985.903564
915941	1985.246216
915966	1984.588867
915991	1983.933838
916041	1982.635742
916066	1981.993774
916116	1980.727051
916141	1980.10376
916166	1979.487305
916191	1978.876343
916216	1978.268311
916241	1977.660278
916266	1977.049805
916291	1976.436279
916316	1975.821289
916366	1974.608276
916391	1974.024414
916416	1973.464966
916441	1972.934204
916466	1972.433105
916491	1971.957886
916516	1971.501099
916591	1970.135986
916616	1969.647461
916666	1968.593994
916691	1968.039673
916741	1966.936523
916791	1965.938965
916866	1964.734375
916891	1964.388306
916916	1964.052368
916966	1963.363525
916991	1962.993408
917066	1961.784668
917116	1960.963501
917191	1959.811768
917241	1959.109131
917291	1958.442017
917366	1957.455811
917416	1956.768921
917466	1956.014648
917491	1955.599365
917516	1955.154785
917541	1954.683105
917566	1954.191528
917591	1953.692627
917616	1953.201416
917641	1952.732544
917666	1952.296265
917716	1951.518799
917741	1951.161011
917766	1950.806885
917791	1950.44165
917816	1950.055054
917841	1949.643555
917866	1949.211426
917916	1948.326416
917966	1947.484741
918016	1946.727173
918041	1946.374512
918066	1946.031616
918091	1945.693726
918141	1945.042725
918216	1944.255493
918241	1944.078735
918316	1943.715088
918341	1943.579102
918366	1943.406738
918416	1942.94751
918466	1942.393311
918516	1941.833252
918541	1941.568481
918566	1941.314331
918591	1941.064941
918666	1940.312012
918716	1939.814575
918766	1939.389282
918816	1939.112671
918841	1939.03894
918891	1938.978638
918966	1938.855713
918991	1938.74646
919041	1938.418823
919066	1938.233521
919091	1938.061157
919116	1937.921265
919141	1937.825928
919166	1937.777344
919191	1937.767578
919216	1937.780396
919241	1937.795166
919266	1937.790649
919291	1937.749023
919316	1937.658813
919341	1937.516602
919366	1937.327271
919391	1937.101685
919416	1936.85498
919441	1936.602051
919466	1936.355957
919491	1936.125244
919516	1935.913208
919566	1935.5354
919591	1935.359131
919616	1935.185547
919666	1934.849487
919716	1934.557861
919741	1934.440674
919816	1934.15625
919841	1934.04834
919891	1933.769165
919916	1933.599243
919941	1933.420288
919966	1933.248901
919991	1933.102295
920016	1932.992676
920041	1932.92395
920066	1932.891846
920091	1932.886353
920116	1932.896362
920141	1932.912231
920166	1932.928589
920191	1932.943848
920216	1932.958984
920241	1932.975342
920266	1932.991577
920291	1933.00293
920341	1932.974365
920366	1932.914185
920416	1932.682007
920441	1932.518799
920491	1932.163086
920516	1932.007324
920541	1931.883057
920566	1931.789917
920641	1931.550049
920666	1931.419434
920691	1931.241333
920716	1931.017334
920741	1930.758545
920766	1930.482056
920816	1929.947754
920841	1929.723633
920866	1929.5448
920891	1929.416504
920941	1929.299316
920966	1929.293335
920991	1929.305908
921041	1929.321777
921066	1929.292725
921091	1929.223999
921166	1928.811157
921216	1928.468994
921241	1928.320801
921266	1928.204712
921316	1928.078491
921341	1928.059814
921366	1928.060669
921391	1928.071533
921416	1928.085571
921441	1928.098633
921466	1928.110596
921516	1928.136475
921541	1928.153198
921566	1928.170044
921641	1928.140259
921666	1928.07019
921691	1927.959595
921741	1927.643677
921791	1927.296387
921816	1927.152466
921866	1926.967407
921891	1926.921875
921941	1926.863892
922016	1926.599243
922091	1925.894287
922116	1925.57666
922166	1924.888306
922191	1924.545288
922266	1923.564331
922291	1923.239502
922316	1922.910034
922366	1922.247437
922441	1921.325317
922466	1921.055542
922516	1920.560547
922591	1919.778931
922616	1919.469727
922691	1918.428467
922716	1918.092041
922741	1917.790039
922766	1917.540283
922791	1917.353516
922816	1917.230713
922841	1917.161621
922866	1917.128296
922891	1917.110962
